Date,Region,COUNTRY,Product_Name,Company_Names,Units_Sold,Unit_Price,Total_Sales,Cost_of_Goods_Sold,Profit,Discount,Customer_Segement
9/9/2023,Central,RUSSIA,Laptop,Umbrella Corp,342,39.39,13471.38,6877.83,6593.55,5,Retail
9/10/2023,West,RUSSIA,Keyboard,Globex Inc,603,99.14,59781.42,33841.59,25939.83,5,Wholesale
9/10/2023,South,RUSSIA,Mouse,Hooli,828,68.81,56974.68,45590.7,11383.98,15,Enterprise
9/10/2023,North,RUSSIA,Keyboard,Corp,133,64.59,8590.47,5488.46,3102.01,5,Retail
9/10/2023,Central,RUSSIA,Laptop,Massive Dynamic,57,62.92,3586.44,1936.21,1650.23,5,Retail
9/10/2023,South,RUSSIA,Laptop,Umbrella Corp,759,80.05,60757.95,37933.88,22824.07,5,Wholesale
9/10/2023,Central,RUSSIA,Laptop,Umbrella Corp,166,63.26,10501.16,7433.43,3067.73,20,Retail
9/10/2023,East,RUSSIA,Mouse,Wayne Enterprises,412,48.85,20126.2,14199.99,5926.21,15,Enterprise
9/10/2023,South,RUSSIA,Laptop,Soylent LLC,477,51.23,24436.71,10742.7,13694.01,10,Retail
9/10/2023,Central,RUSSIA,Keyboard,Hooli,295,66.43,19596.85,10471.14,9125.71,5,Enterprise
9/10/2023,West,RUSSIA,Monitor,Globex Inc,899,34.45,30970.55,23388.93,7581.62,10,Wholesale
9/10/2023,Central,RUSSIA,Mouse,Initech,709,89.29,63306.61,31068.38,32238.23,5,Enterprise
9/10/2023,South,RUSSIA,Printer,Massive Dynamic,47,21.93,1030.71,808.48,222.23,15,Retail
9/10/2023,South,RUSSIA,Keyboard,Globex Inc,641,26.07,16710.87,7534.22,9176.65,15,Enterprise
9/10/2023,West,RUSSIA,Printer,Corp,396,53.57,21213.72,12304.95,8908.77,5,Enterprise
9/10/2023,South,RUSSIA,Mouse,Hooli,697,49.96,34822.12,25644.33,9177.79,5,Enterprise
9/10/2023,North,RUSSIA,Keyboard,Initech,546,42.76,23346.96,19806.65,3540.31,15,Enterprise
9/10/2023,North,RUSSIA,Mouse,Corp,710,42.2,29962,16505.57,13456.43,20,Wholesale
9/10/2023,Central,RUSSIA,Laptop,Globex Inc,808,45.84,37038.72,15584.11,21454.61,0,Wholesale
9/10/2023,North,RUSSIA,Keyboard,Stark Industries,341,45.17,15402.97,9562.08,5840.89,20,Retail
9/10/2023,East,RUSSIA,Laptop,Globex Inc,760,37.67,28629.2,11515.02,17114.18,15,Wholesale
9/10/2023,West,RUSSIA,Printer,Vehement Capital Partners,107,79.56,8512.92,5749.08,2763.84,15,Enterprise
9/10/2023,West,RUSSIA,Keyboard,Vehement Capital Partners,892,52.08,46455.36,34855.43,11599.93,10,Wholesale
9/10/2023,South,RUSSIA,Keyboard,Initech,687,57.21,39303.27,24466.76,14836.51,0,Wholesale
9/10/2023,South,RUSSIA,Printer,Vehement Capital Partners,823,78.86,64901.78,38112.55,26789.23,15,Enterprise
9/10/2023,North,RUSSIA,Printer,Massive Dynamic,283,22.74,6435.42,5222.81,1212.61,10,Enterprise
9/10/2023,West,RUSSIA,Mouse,Hooli,307,25.6,7859.2,3950.78,3908.42,10,Enterprise
9/11/2023,South,RUSSIA,Keyboard,Soylent LLC,897,18.85,16908.45,6991.65,9916.8,15,Wholesale
9/11/2023,North,RUSSIA,Keyboard,Wayne Enterprises,973,90.95,88494.35,56594.12,31900.23,20,Wholesale
9/11/2023,West,RUSSIA,Keyboard,Corp,15,36.82,552.3,242.86,309.44,0,Wholesale
9/11/2023,East,RUSSIA,Laptop,Stark Industries,103,44.33,4565.99,2370.12,2195.87,15,Retail
9/11/2023,Central,RUSSIA,Printer,Wayne Enterprises,554,51.12,28320.48,22799.45,5521.03,5,Enterprise
9/11/2023,East,RUSSIA,Laptop,Corp,905,6.62,5991.1,2681.3,3309.8,15,Retail
9/11/2023,West,RUSSIA,Mouse,Wayne Enterprises,299,7.85,2347.15,1755.8,591.35,10,Enterprise
9/11/2023,Central,RUSSIA,Mouse,Wayne Enterprises,485,33.5,16247.5,12001.3,4246.2,0,Retail
9/11/2023,East,RUSSIA,Laptop,Hooli,682,39.99,27273.18,22749,4524.18,0,Enterprise
9/11/2023,West,RUSSIA,Keyboard,Stark Industries,634,54.58,34603.72,19407.55,15196.17,15,Retail
9/11/2023,South,RUSSIA,Monitor,Massive Dynamic,239,49.32,11787.48,8480.02,3307.46,0,Wholesale
9/11/2023,East,RUSSIA,Monitor,Wayne Enterprises,266,71.33,18973.78,8113.8,10859.98,5,Retail
9/11/2023,East,RUSSIA,Mouse,Hooli,426,67.77,28870.02,16546.78,12323.24,15,Enterprise
9/11/2023,East,RUSSIA,Keyboard,Umbrella Corp,595,62.59,37241.05,21804.36,15436.69,15,Enterprise
9/11/2023,East,RUSSIA,Printer,Wayne Enterprises,692,95.01,65746.92,27859.46,37887.46,20,Wholesale
9/11/2023,West,RUSSIA,Keyboard,Wayne Enterprises,724,96,69504,58827.27,10676.73,5,Retail
9/11/2023,East,RUSSIA,Mouse,Vehement Capital Partners,782,79.3,62012.6,29657.27,32355.33,20,Retail
9/11/2023,Central,RUSSIA,Mouse,Initech,533,94.8,50528.4,30719.82,19808.58,20,Wholesale
9/11/2023,North,RUSSIA,Monitor,Soylent LLC,68,48.82,3319.76,2194.26,1125.5,20,Enterprise
9/11/2023,South,RUSSIA,Printer,Umbrella Corp,981,89.44,87740.64,51365.78,36374.86,15,Retail
9/11/2023,North,RUSSIA,Mouse,Initech,430,56.64,24355.2,15613.67,8741.53,0,Retail
9/11/2023,North,RUSSIA,Printer,Vehement Capital Partners,837,52.71,44118.27,33904.67,10213.6,20,Wholesale
9/12/2023,Central,RUSSIA,Printer,Vehement Capital Partners,906,82.32,74581.92,53368.65,21213.27,0,Wholesale
9/12/2023,East,RUSSIA,Keyboard,Stark Industries,55,44.17,2429.35,1771.27,658.08,5,Retail
9/12/2023,Central,RUSSIA,Printer,Vehement Capital Partners,970,61.32,59480.4,30255.44,29224.96,5,Wholesale
9/12/2023,East,RUSSIA,Monitor,Soylent LLC,184,30.25,5566,2704.55,2861.45,5,Retail
9/12/2023,West,RUSSIA,Monitor,Corp,387,29.84,11548.08,8101.47,3446.61,20,Retail
9/12/2023,South,RUSSIA,Printer,Massive Dynamic,17,18.51,314.67,126.64,188.03,0,Wholesale
9/12/2023,North,RUSSIA,Mouse,Globex Inc,959,83.47,80047.73,33935.59,46112.14,5,Wholesale
9/12/2023,Central,RUSSIA,Keyboard,Vehement Capital Partners,529,31.59,16711.11,11629.03,5082.08,10,Wholesale
9/12/2023,Central,RUSSIA,Keyboard,Initech,989,80.99,80099.11,47627.01,32472.1,15,Wholesale
9/12/2023,West,RUSSIA,Printer,Globex Inc,820,76.78,62959.6,34656.62,28302.98,0,Retail
9/12/2023,East,RUSSIA,Monitor,Corp,255,29.45,7509.75,3102.22,4407.53,5,Enterprise
9/12/2023,East,RUSSIA,Laptop,Globex Inc,421,54.23,22830.83,12133.47,10697.36,15,Enterprise
9/12/2023,South,RUSSIA,Mouse,Wayne Enterprises,329,35.72,11751.88,6472.58,5279.3,20,Wholesale
9/12/2023,South,RUSSIA,Printer,Soylent LLC,928,21.62,20063.36,9026.04,11037.32,20,Enterprise
9/12/2023,West,RUSSIA,Laptop,Vehement Capital Partners,20,80.16,1603.2,801.16,802.04,20,Wholesale
9/12/2023,West,RUSSIA,Printer,Massive Dynamic,291,69.04,20090.64,11367.37,8723.27,5,Retail
9/12/2023,South,RUSSIA,Monitor,Initech,811,67.89,55058.79,36084.32,18974.47,15,Wholesale
9/12/2023,East,RUSSIA,Monitor,Stark Industries,12,22.87,274.44,115.32,159.12,10,Retail
9/12/2023,Central,RUSSIA,Keyboard,Soylent LLC,180,41.15,7407,5953.28,1453.72,0,Retail
9/12/2023,Central,RUSSIA,Keyboard,Wayne Enterprises,390,23.46,9149.4,5742.49,3406.91,15,Retail
9/12/2023,North,RUSSIA,Keyboard,Globex Inc,89,17.82,1585.98,1142.55,443.43,0,Retail
9/12/2023,North,RUSSIA,Printer,Vehement Capital Partners,153,86.76,13274.28,5845.83,7428.45,10,Wholesale
9/12/2023,Central,RUSSIA,Mouse,Wayne Enterprises,240,90.02,21604.8,12888.81,8715.99,5,Retail
9/13/2023,West,RUSSIA,Laptop,Vehement Capital Partners,312,48,14976,9855.05,5120.95,5,Enterprise
9/13/2023,Central,RUSSIA,Laptop,Wayne Enterprises,39,74.64,2910.96,1275.23,1635.73,20,Retail
9/13/2023,West,RUSSIA,Mouse,Vehement Capital Partners,396,80.58,31909.68,13230.84,18678.84,20,Wholesale
9/13/2023,East,RUSSIA,Mouse,Vehement Capital Partners,170,68.53,11650.1,7139.91,4510.19,5,Wholesale
9/13/2023,East,RUSSIA,Keyboard,Vehement Capital Partners,52,31.67,1646.84,1367.08,279.76,10,Retail
9/13/2023,North,RUSSIA,Mouse,Massive Dynamic,692,20.48,14172.16,9082.52,5089.64,15,Enterprise
9/13/2023,West,RUSSIA,Monitor,Corp,737,53.89,39716.93,23124.14,16592.79,5,Enterprise
9/13/2023,West,RUSSIA,Keyboard,Soylent LLC,508,95.95,48742.6,29327.85,19414.75,5,Enterprise
9/13/2023,South,RUSSIA,Printer,Stark Industries,847,48.81,41342.07,28509.07,12833,0,Wholesale
9/13/2023,West,RUSSIA,Keyboard,Massive Dynamic,414,46.61,19296.54,14444.73,4851.81,0,Retail
9/13/2023,East,RUSSIA,Keyboard,Massive Dynamic,784,31.22,24476.48,10262.39,14214.09,0,Retail
9/13/2023,North,RUSSIA,Monitor,Initech,348,47.78,16627.44,7294.8,9332.64,5,Wholesale
9/13/2023,Central,RUSSIA,Keyboard,Globex Inc,696,8.46,5888.16,3798.72,2089.44,5,Retail
9/13/2023,East,RUSSIA,Keyboard,Soylent LLC,354,94.58,33481.32,23782.48,9698.84,20,Retail
9/13/2023,South,RUSSIA,Keyboard,Soylent LLC,934,36.89,34455.26,18327.14,16128.12,0,Enterprise
9/13/2023,North,RUSSIA,Laptop,Globex Inc,261,66.87,17453.07,14722.78,2730.29,5,Enterprise
9/13/2023,West,RUSSIA,Printer,Soylent LLC,691,12.68,8761.88,5493.41,3268.47,15,Retail
9/13/2023,Central,RUSSIA,Laptop,Soylent LLC,945,23.12,21848.4,14924.26,6924.14,5,Wholesale
9/13/2023,East,RUSSIA,Keyboard,Vehement Capital Partners,575,31.66,18204.5,9398.88,8805.62,20,Wholesale
9/13/2023,South,RUSSIA,Laptop,Wayne Enterprises,881,33.88,29848.28,12004.36,17843.92,5,Enterprise
9/13/2023,South,RUSSIA,Monitor,Globex Inc,722,52.61,37984.42,21416.7,16567.72,10,Retail
9/13/2023,West,RUSSIA,Keyboard,Umbrella Corp,424,64.13,27191.12,17605.01,9586.11,0,Retail
9/13/2023,East,RUSSIA,Laptop,Soylent LLC,670,92.63,62062.1,36238.17,25823.93,5,Retail
9/13/2023,South,RUSSIA,Printer,Globex Inc,41,25,1025,573.39,451.61,15,Enterprise
9/13/2023,Central,RUSSIA,Monitor,Corp,42,85.18,3577.56,1822.89,1754.67,15,Wholesale
9/13/2023,East,RUSSIA,Keyboard,Soylent LLC,385,7.68,2956.8,2443.01,513.79,5,Retail
9/14/2023,Central,RUSSIA,Keyboard,Massive Dynamic,646,33.26,21485.96,13818.56,7667.4,20,Wholesale
9/14/2023,South,RUSSIA,Laptop,Hooli,487,63.2,30778.4,21310.56,9467.84,10,Wholesale
9/14/2023,South,RUSSIA,Printer,Hooli,539,51.92,27984.88,21877.07,6107.81,10,Wholesale
9/14/2023,South,RUSSIA,Keyboard,Globex Inc,884,7.81,6904.04,3590.73,3313.31,15,Wholesale
9/14/2023,South,RUSSIA,Laptop,Massive Dynamic,787,67.48,53106.76,26727.5,26379.26,15,Wholesale
9/14/2023,Central,RUSSIA,Monitor,Wayne Enterprises,107,9.66,1033.62,517.65,515.97,0,Enterprise
9/14/2023,Central,RUSSIA,Printer,Initech,76,53.19,4042.44,2155.03,1887.41,5,Retail
9/14/2023,Central,RUSSIA,Keyboard,Corp,287,39.46,11325.02,9191.06,2133.96,0,Retail
9/14/2023,Central,RUSSIA,Monitor,Wayne Enterprises,155,59.1,9160.5,5859.85,3300.65,10,Enterprise
9/14/2023,North,RUSSIA,Monitor,Stark Industries,899,82.75,74392.25,37154.42,37237.83,10,Wholesale
9/14/2023,West,RUSSIA,Keyboard,Soylent LLC,801,53.35,42733.35,26765.12,15968.23,15,Wholesale
9/14/2023,West,RUSSIA,Printer,Corp,110,28.45,3129.5,1532.14,1597.36,5,Wholesale
9/14/2023,South,RUSSIA,Laptop,Initech,270,36.59,9879.3,6245.57,3633.73,5,Retail
9/14/2023,East,RUSSIA,Keyboard,Soylent LLC,804,12.86,10339.44,5794.19,4545.25,5,Enterprise
9/14/2023,North,RUSSIA,Monitor,Globex Inc,611,91.22,55735.42,40108.45,15626.97,20,Enterprise
9/14/2023,South,RUSSIA,Mouse,Stark Industries,405,38.41,15556.05,9305.87,6250.18,5,Wholesale
9/14/2023,South,RUSSIA,Printer,Vehement Capital Partners,140,79.67,11153.8,6033.33,5120.47,10,Enterprise
9/14/2023,Central,RUSSIA,Laptop,Umbrella Corp,906,21.48,19460.88,13307.88,6153,10,Retail
9/14/2023,East,RUSSIA,Keyboard,Vehement Capital Partners,226,90.33,20414.58,14501.16,5913.42,0,Enterprise
9/14/2023,North,RUSSIA,Laptop,Umbrella Corp,621,19.99,12413.79,8140.67,4273.12,5,Wholesale
9/14/2023,Central,RUSSIA,Printer,Umbrella Corp,281,8.09,2273.29,1344.57,928.72,15,Retail
9/14/2023,Central,RUSSIA,Laptop,Initech,312,9.41,2935.92,1389.1,1546.82,5,Wholesale
9/14/2023,North,RUSSIA,Monitor,Hooli,312,20.82,6495.84,3370.81,3125.03,10,Enterprise
9/14/2023,West,RUSSIA,Keyboard,Hooli,484,32.67,15812.28,12130.98,3681.3,0,Retail
9/15/2023,East,RUSSIA,Mouse,Initech,602,51.86,31219.72,22989.53,8230.19,10,Wholesale
9/15/2023,Central,RUSSIA,Keyboard,Vehement Capital Partners,584,11.84,6914.56,3281.2,3633.36,10,Wholesale
9/15/2023,North,RUSSIA,Laptop,Wayne Enterprises,740,47.27,34979.8,28013.9,6965.9,20,Wholesale
9/15/2023,East,RUSSIA,Keyboard,Hooli,220,40.74,8962.8,5429.85,3532.95,0,Enterprise
9/15/2023,Central,RUSSIA,Monitor,Corp,692,71.69,49609.48,41702.54,7906.94,10,Wholesale
9/15/2023,South,RUSSIA,Keyboard,Soylent LLC,737,34.6,25500.2,17016.2,8484,20,Enterprise
9/15/2023,Central,RUSSIA,Keyboard,Initech,346,62.63,21669.98,17062.84,4607.14,20,Retail
9/15/2023,West,RUSSIA,Keyboard,Soylent LLC,914,47.21,43149.94,33411.06,9738.88,10,Wholesale
9/15/2023,Central,RUSSIA,Monitor,Globex Inc,344,43.78,15060.32,10477.01,4583.31,20,Retail
9/15/2023,West,RUSSIA,Monitor,Soylent LLC,140,91.94,12871.6,9327.07,3544.53,20,Enterprise
9/15/2023,Central,RUSSIA,Keyboard,Globex Inc,803,22.56,18115.68,10823.33,7292.35,10,Wholesale
9/15/2023,Central,RUSSIA,Mouse,Soylent LLC,644,70.26,45247.44,33425.05,11822.39,20,Wholesale
9/15/2023,West,RUSSIA,Printer,Hooli,996,34.57,34431.72,21466.63,12965.09,5,Wholesale
9/15/2023,South,RUSSIA,Keyboard,Wayne Enterprises,561,35.72,20038.92,13905.39,6133.53,20,Retail
9/15/2023,East,RUSSIA,Mouse,Umbrella Corp,853,69.21,59036.13,29948.98,29087.15,20,Wholesale
9/15/2023,North,RUSSIA,Printer,Umbrella Corp,323,15.53,5016.19,2788.86,2227.33,20,Wholesale
9/15/2023,Central,RUSSIA,Laptop,Massive Dynamic,813,68.62,55788.06,43676.85,12111.21,5,Retail
9/15/2023,South,RUSSIA,Mouse,Stark Industries,785,64.2,50397,23616.44,26780.56,20,Wholesale
9/15/2023,East,RUSSIA,Mouse,Massive Dynamic,384,68.4,26265.6,12245.54,14020.06,20,Enterprise
9/15/2023,West,RUSSIA,Printer,Umbrella Corp,896,70.39,63069.44,35390.02,27679.42,10,Enterprise
9/15/2023,Central,RUSSIA,Laptop,Wayne Enterprises,569,48.15,27397.35,21901,5496.35,15,Enterprise
9/15/2023,East,RUSSIA,Printer,Soylent LLC,630,38.57,24299.1,16257.7,8041.4,5,Wholesale
9/15/2023,North,RUSSIA,Monitor,Massive Dynamic,151,76.57,11562.07,6974.21,4587.86,0,Retail
9/15/2023,North,RUSSIA,Laptop,Corp,29,23.78,689.62,422.74,266.88,5,Retail
9/15/2023,West,RUSSIA,Keyboard,Umbrella Corp,251,72.03,18079.53,11990.3,6089.23,0,Enterprise
9/15/2023,East,RUSSIA,Keyboard,Initech,999,28.88,28851.12,13118.81,15732.31,15,Enterprise
9/15/2023,West,RUSSIA,Keyboard,Stark Industries,575,17.17,9872.75,4159.5,5713.25,20,Retail
9/16/2023,North,RUSSIA,Mouse,Vehement Capital Partners,217,43.91,9528.47,7259.29,2269.18,10,Wholesale
9/16/2023,East,RUSSIA,Keyboard,Wayne Enterprises,460,23.93,11007.8,4804.92,6202.88,20,Wholesale
9/16/2023,South,RUSSIA,Printer,Globex Inc,144,86.25,12420,5503.43,6916.57,0,Enterprise
9/16/2023,East,RUSSIA,Laptop,Massive Dynamic,509,52.64,26793.76,17559.55,9234.21,5,Enterprise
9/16/2023,Central,RUSSIA,Monitor,Massive Dynamic,275,57.81,15897.75,6445.2,9452.55,0,Wholesale
9/16/2023,East,RUSSIA,Laptop,Corp,821,11.39,9351.19,6475.7,2875.49,10,Retail
9/16/2023,East,RUSSIA,Keyboard,Umbrella Corp,963,17.29,16650.27,13385.75,3264.52,10,Wholesale
9/16/2023,South,RUSSIA,Keyboard,Hooli,523,24.25,12682.75,7440.59,5242.16,5,Enterprise
9/16/2023,South,RUSSIA,Printer,Hooli,179,90.23,16151.17,8685.08,7466.09,10,Wholesale
9/16/2023,Central,RUSSIA,Monitor,Globex Inc,777,78.73,61173.21,32601.06,28572.15,5,Wholesale
9/16/2023,West,RUSSIA,Laptop,Umbrella Corp,874,53.27,46557.98,28272.79,18285.19,15,Enterprise
9/16/2023,West,RUSSIA,Printer,Umbrella Corp,986,70.51,69522.86,56560.75,12962.11,20,Retail
9/16/2023,Central,RUSSIA,Printer,Globex Inc,919,78.99,72591.81,33202.08,39389.73,15,Retail
9/16/2023,Central,RUSSIA,Keyboard,Umbrella Corp,383,27.16,10402.28,4966.6,5435.68,10,Wholesale
9/16/2023,East,RUSSIA,Printer,Initech,835,33.19,27713.65,18005.1,9708.55,10,Enterprise
9/16/2023,South,RUSSIA,Printer,Vehement Capital Partners,119,99.58,11850.02,10002.49,1847.53,5,Retail
9/16/2023,West,RUSSIA,Mouse,Umbrella Corp,69,5.01,345.69,178.53,167.16,0,Enterprise
9/16/2023,South,RUSSIA,Keyboard,Vehement Capital Partners,987,75.72,74735.64,35580.31,39155.33,20,Retail
9/16/2023,West,RUSSIA,Printer,Umbrella Corp,348,8.02,2790.96,1910.1,880.86,5,Wholesale
9/16/2023,North,RUSSIA,Printer,Globex Inc,939,72.03,67636.17,42667.47,24968.7,5,Wholesale
9/16/2023,South,RUSSIA,Laptop,Umbrella Corp,185,83.24,15399.4,8719.25,6680.15,15,Enterprise
9/16/2023,North,RUSSIA,Monitor,Corp,177,91.13,16130.01,13052.14,3077.87,20,Enterprise
9/16/2023,North,RUSSIA,Laptop,Massive Dynamic,472,89.77,42371.44,33782.26,8589.18,20,Retail
9/17/2023,South,RUSSIA,Printer,Massive Dynamic,821,18.64,15303.44,7852.03,7451.41,10,Enterprise
9/17/2023,South,RUSSIA,Keyboard,Stark Industries,509,95.99,48858.91,19812.33,29046.58,10,Wholesale
9/17/2023,North,RUSSIA,Monitor,Umbrella Corp,823,6.2,5102.6,4003.99,1098.61,0,Retail
9/17/2023,Central,RUSSIA,Keyboard,Massive Dynamic,806,26.32,21213.92,10733.69,10480.23,10,Enterprise
9/17/2023,North,RUSSIA,Mouse,Corp,709,86.78,61527.02,39797.11,21729.91,20,Retail
9/17/2023,East,RUSSIA,Monitor,Globex Inc,216,99.83,21563.28,8874.02,12689.26,20,Retail
9/17/2023,North,RUSSIA,Mouse,Corp,377,72.83,27456.91,23283.18,4173.73,15,Enterprise
9/17/2023,Central,RUSSIA,Monitor,Wayne Enterprises,243,53.89,13095.27,5414.48,7680.79,20,Enterprise
9/17/2023,North,RUSSIA,Laptop,Umbrella Corp,866,21.44,18567.04,12053.86,6513.18,5,Wholesale
9/17/2023,South,RUSSIA,Keyboard,Initech,741,42.8,31714.8,21928.58,9786.22,5,Retail
9/17/2023,North,RUSSIA,Printer,Vehement Capital Partners,804,69.18,55620.72,31585.77,24034.95,20,Wholesale
9/17/2023,East,RUSSIA,Laptop,Wayne Enterprises,275,22.72,6248,4685.14,1562.86,5,Enterprise
9/17/2023,North,RUSSIA,Keyboard,Globex Inc,518,74.9,38798.2,22157.37,16640.83,10,Enterprise
9/17/2023,West,RUSSIA,Printer,Hooli,130,69.29,9007.7,5232.69,3775.01,15,Enterprise
9/17/2023,North,RUSSIA,Keyboard,Globex Inc,518,5.01,2595.18,1390.17,1205.01,20,Retail
9/17/2023,South,RUSSIA,Laptop,Stark Industries,227,91.62,20797.74,11706.4,9091.34,10,Enterprise
9/17/2023,South,RUSSIA,Laptop,Vehement Capital Partners,265,88.01,23322.65,13062.61,10260.04,15,Enterprise
9/17/2023,Central,RUSSIA,Mouse,Stark Industries,181,32.45,5873.45,3531.39,2342.06,15,Enterprise
9/17/2023,East,RUSSIA,Keyboard,Wayne Enterprises,408,40.08,16352.64,9177.75,7174.89,5,Enterprise
9/17/2023,West,RUSSIA,Mouse,Umbrella Corp,46,53.11,2443.06,977.33,1465.73,5,Wholesale
9/17/2023,West,RUSSIA,Mouse,Soylent LLC,170,21.5,3655,1502.01,2152.99,15,Retail
9/17/2023,Central,RUSSIA,Keyboard,Initech,595,72.77,43298.15,18429.74,24868.41,15,Retail
9/17/2023,Central,RUSSIA,Keyboard,Wayne Enterprises,76,20.93,1590.68,819.29,771.39,15,Enterprise
9/17/2023,North,RUSSIA,Keyboard,Vehement Capital Partners,984,5.64,5549.76,4577.94,971.82,15,Retail
9/17/2023,West,RUSSIA,Laptop,Globex Inc,403,78.66,31699.98,23660.9,8039.08,5,Enterprise
9/17/2023,South,RUSSIA,Keyboard,Wayne Enterprises,592,52.78,31245.76,20391.65,10854.11,20,Wholesale
9/17/2023,Central,RUSSIA,Monitor,Massive Dynamic,424,50.26,21310.24,17042.33,4267.91,0,Enterprise
9/17/2023,North,RUSSIA,Monitor,Umbrella Corp,470,99.06,46558.2,21833.66,24724.54,5,Wholesale
9/17/2023,West,RUSSIA,Laptop,Soylent LLC,348,45.32,15771.36,12453.1,3318.26,10,Enterprise
9/17/2023,Central,RUSSIA,Monitor,Vehement Capital Partners,69,13.23,912.87,499.57,413.3,10,Retail
9/17/2023,Central,RUSSIA,Monitor,Initech,850,61.42,52207,26338.49,25868.51,10,Wholesale
9/17/2023,Central,RUSSIA,Keyboard,Initech,679,18.92,12846.68,7005.21,5841.47,20,Retail
9/17/2023,North,RUSSIA,Keyboard,Corp,525,64.24,33726,19833.12,13892.88,10,Wholesale
9/18/2023,Central,RUSSIA,Monitor,Wayne Enterprises,888,60.85,54034.8,26565.89,27468.91,5,Retail
9/18/2023,South,RUSSIA,Monitor,Soylent LLC,641,9.13,5852.33,2579.99,3272.34,15,Wholesale
9/18/2023,East,RUSSIA,Printer,Soylent LLC,67,12.08,809.36,649,160.36,20,Retail
9/18/2023,West,RUSSIA,Keyboard,Wayne Enterprises,422,9.77,4122.94,2660.87,1462.07,15,Enterprise
9/18/2023,East,RUSSIA,Mouse,Soylent LLC,685,57.89,39654.65,23517.59,16137.06,20,Wholesale
9/18/2023,North,RUSSIA,Mouse,Vehement Capital Partners,149,24.5,3650.5,2379.95,1270.55,20,Enterprise
9/18/2023,West,RUSSIA,Laptop,Vehement Capital Partners,422,67.28,28392.16,19422.55,8969.61,5,Wholesale
9/18/2023,North,RUSSIA,Mouse,Vehement Capital Partners,61,56.25,3431.25,1970.72,1460.53,15,Retail
9/18/2023,West,RUSSIA,Laptop,Globex Inc,226,19.64,4438.64,3142.4,1296.24,15,Enterprise
9/18/2023,South,RUSSIA,Monitor,Corp,58,78.34,4543.72,3274.04,1269.68,0,Enterprise
9/18/2023,North,RUSSIA,Mouse,Hooli,231,34.7,8015.7,3867.73,4147.97,5,Wholesale
9/18/2023,East,RUSSIA,Mouse,Soylent LLC,611,16.13,9855.43,6530.66,3324.77,0,Wholesale
9/18/2023,North,RUSSIA,Mouse,Soylent LLC,103,67.12,6913.36,5738.53,1174.83,10,Enterprise
9/18/2023,South,RUSSIA,Mouse,Wayne Enterprises,659,97.9,64516.1,30624.74,33891.36,5,Wholesale
9/18/2023,Central,RUSSIA,Monitor,Stark Industries,501,77.14,38647.14,23322,15325.14,15,Wholesale
9/18/2023,West,RUSSIA,Monitor,Globex Inc,759,60.46,45889.14,22075.98,23813.16,15,Wholesale
9/18/2023,West,RUSSIA,Printer,Initech,832,22.82,18986.24,16131.1,2855.14,15,Wholesale
9/18/2023,South,RUSSIA,Keyboard,Vehement Capital Partners,480,18.77,9009.6,7227,1782.6,15,Wholesale
9/18/2023,Central,RUSSIA,Keyboard,Soylent LLC,516,50.03,25815.48,16136.97,9678.51,0,Enterprise
9/18/2023,South,RUSSIA,Keyboard,Wayne Enterprises,948,72.04,68293.92,54296.2,13997.72,0,Wholesale
9/19/2023,South,RUSSIA,Mouse,Massive Dynamic,947,55.53,52586.91,27994.55,24592.36,5,Enterprise
9/19/2023,North,RUSSIA,Printer,Hooli,864,44.14,38136.96,16241.01,21895.95,20,Wholesale
9/19/2023,West,RUSSIA,Laptop,Wayne Enterprises,933,6.01,5607.33,3452.47,2154.86,10,Wholesale
9/19/2023,West,RUSSIA,Keyboard,Umbrella Corp,395,58.97,23293.15,19442.16,3850.99,20,Wholesale
9/19/2023,South,RUSSIA,Mouse,Soylent LLC,254,67.25,17081.5,13726.88,3354.62,10,Enterprise
9/19/2023,Central,RUSSIA,Laptop,Massive Dynamic,993,92.58,91931.94,62536.05,29395.89,0,Retail
9/19/2023,East,RUSSIA,Printer,Hooli,770,13.84,10656.8,5521.81,5134.99,5,Wholesale
9/19/2023,South,RUSSIA,Printer,Initech,905,62.67,56716.35,43644.99,13071.36,5,Retail
9/19/2023,North,RUSSIA,Printer,Soylent LLC,623,53.84,33542.32,13844.87,19697.45,15,Enterprise
9/19/2023,South,RUSSIA,Keyboard,Massive Dynamic,35,99.97,3498.95,2498.93,1000.02,10,Enterprise
9/19/2023,East,RUSSIA,Monitor,Stark Industries,128,18.72,2396.16,1870.8,525.36,0,Wholesale
9/19/2023,Central,RUSSIA,Monitor,Stark Industries,465,79.41,36925.65,15202.79,21722.86,20,Wholesale
9/19/2023,West,RUSSIA,Printer,Vehement Capital Partners,971,54.53,52948.63,30440.36,22508.27,20,Enterprise
9/19/2023,East,RUSSIA,Keyboard,Wayne Enterprises,181,11.83,2141.23,1245.6,895.63,5,Retail
9/19/2023,North,RUSSIA,Mouse,Hooli,653,64.34,42014.02,29038.72,12975.3,0,Enterprise
9/19/2023,East,RUSSIA,Keyboard,Initech,931,87.22,81201.82,48109.74,33092.08,10,Retail
9/19/2023,Central,RUSSIA,Keyboard,Soylent LLC,891,58.76,52355.16,33644.32,18710.84,10,Wholesale
9/19/2023,East,RUSSIA,Keyboard,Wayne Enterprises,878,55.94,49115.32,31368.02,17747.3,20,Retail
